District_Name,Year,Annual,Kharif,Summer,Winter,Autumn,Rabi
Kapur,2015,922.8,199.5,238.3,45.2,426.9,468.0
Kapur,2016,544.4,156.3,86.2,64.1,238.4,297.8
Kapur,2017,873.2,203.3,173.3,170.4,413.4,492.1
Kapur,2018,1822.1,715.2,612.0,207.7,352.5,403.2
Kapurthala,2000,812.0,683.2,95.4,92.7,5.1,5.1
Kapurthala,2001,799.7,632.2,63.9,168.4,1.0,11.0
Kapurthala,2002,1320.6,1046.2,113.3,100.1,2.0,2.8
Kapurthala,2003,760.8,423.7,228.9,31.3,8.7,9.0
Kapurthala,2004,890.1,544.5,158.4,87.8,121.1,156.3
Kapurthala,2005,702.9,451.7,156.9,75.8,41.5,41.7
Kapurthala,2006,569.8,426.5,67.6,86.7,0.0,0.0
Kapurthala,2007,455.7,285.8,78.2,7.5,0.7,5.0
Kapurthala,2008,634.6,379.0,249.3,45.7,0.0,3.1
Kapurthala,2009,604.7,458.1,94.1,123.5,9.8,9.9
Kapurthala,2010,895.9,572.8,179.2,55.5,9.4,20.5
Kapurthala,2011,386.9,216.6,79.7,126.6,42.4,46.1
Kapurthala,2012,798.1,570.5,103.3,16.9,1.5,1.5
Kapurthala,2013,718.2,475.7,176.7,97.9,32.7,48.9
Kapurthala,2014,806.1,433.3,272.8,47.3,4.9,18.1
Kapurthala,2015,933.9,551.6,308.4,48.9,31.2,39.9
Kapurthala,2016,596.3,480.2,61.4,11.6,14.6,14.6
Kapurthala,2017,571.7,506.9,26.0,104.0,6.4,27.2
Kapurthala,2018,1247.4,793.1,354.9,54.6,10.1,16.1
Karaikal,2000,1356.5,184.5,66.5,485.4,684.2,1090.2
Karaikal,2001,949.3,45.7,28.9,533.9,635.8,795.1
Karaikal,2002,1393.6,156.8,124.6,90.8,652.2,737.6
Karaikal,2003,1215.3,186.4,142.8,446.4,464.5,880.8
Karaikal,2004,1417.9,200.5,27.4,413.0,767.4,1159.9
Karaikal,2005,1015.1,154.5,67.1,493.7,340.4,772.9
Karaikal,2006,766.9,65.7,68.3,317.0,492.4,571.7
Karaikal,2007,917.7,125.5,46.3,160.6,363.5,508.1
Karaikal,2008,455.5,41.2,127.2,184.0,169.3,271.0
Karaikal,2009,386.0,41.2,12.9,35.7,218.5,249.7
Karaikal,2010,345.0,60.3,47.2,28.1,220.2,233.1
Karaikal,2011,1592.0,388.6,93.6,66.1,1032.9,1094.6
Karaikal,2012,1779.9,284.6,247.7,134.0,1155.2,1243.3
Karaikal,2013,1358.7,182.7,131.3,133.7,902.5,998.7
Karaikal,2014,1517.2,345.9,77.5,512.3,607.5,1056.3
Karaikal,2015,1762.7,120.5,395.7,245.6,988.7,1183.0
Karaikal,2016,1852.5,129.2,256.2,604.4,834.2,1415.9
Karaikal,2017,1663.1,382.4,212.7,590.1,658.8,1045.2
Karaikal,2018,2079.7,630.7,713.9,214.5,344.7,531.4
Karauli,2000,593.4,494.2,78.8,30.5,1.7,1.7
Karauli,2001,607.7,472.1,104.6,28.7,0.6,0.6
Karauli,2002,954.4,893.2,31.5,20.4,0.9,1.0
Karauli,2003,874.8,700.8,131.2,2.4,22.4,22.4
Karauli,2004,767.9,545.5,85.6,63.6,71.7,134.4
Karauli,2005,790.6,676.0,86.4,22.9,27.4,27.4
Karauli,2006,601.8,502.7,47.2,0.2,29.0,29.0
Karauli,2007,291.2,232.7,57.0,0.5,1.2,1.2
Karauli,2008,551.7,360.4,169.2,42.6,21.7,21.7
Karauli,2009,291.5,185.0,53.4,29.4,3.3,10.4
Karauli,2010,683.6,589.5,64.6,16.6,0.0,7.2
Karauli,2011,527.3,431.5,43.4,1.3,43.0,43.0
Karauli,2012,608.3,527.0,78.9,0.0,1.1,1.1
Karauli,2013,387.1,228.3,147.5,45.8,11.4,11.4
Karauli,2014,425.6,291.9,87.0,0.9,0.0,0.9
Karauli,2015,938.0,563.2,373.3,0.0,1.5,1.5
Karauli,2016,561.5,403.2,48.6,9.2,109.5,109.8
Karauli,2017,716.7,635.5,13.3,14.9,58.8,58.9
Karauli,2018,648.9,488.4,145.7,30.3,0.0,0.0
Karbi Anglong,2000,1941.4,933.5,761.6,50.1,103.9,104.1
Karbi Anglong,2001,1447.5,635.9,671.6,47.8,88.8,90.0
Karbi Anglong,2002,1321.4,704.3,475.2,28.8,87.8,95.3
Karbi Anglong,2003,1209.7,628.9,386.9,75.8,171.0,172.6
Karbi Anglong,2004,1585.0,877.4,545.9,88.4,39.2,87.5
Karbi Anglong,2005,1568.2,684.0,671.3,5.6,172.7,172.7
Karbi Anglong,2006,1674.2,907.6,606.5,21.2,148.2,154.4
Karbi Anglong,2007,1456.6,806.6,563.3,42.9,71.4,71.7
Karbi Anglong,2008,1499.1,713.8,536.9,23.5,205.1,205.8
Karbi Anglong,2009,1478.3,710.3,606.7,87.0,116.6,138.4
Karbi Anglong,2010,1748.7,852.5,631.1,41.7,186.6,200.1
Karbi Anglong,2011,1775.0,894.8,657.7,52.1,190.0,194.4
Karbi Anglong,2012,1374.3,622.1,590.8,31.4,110.7,113.7
Karbi Anglong,2013,1150.8,500.8,509.5,95.2,110.2,112.1
Karbi Anglong,2014,1552.6,778.6,528.0,48.9,149.8,152.8
Karbi Anglong,2015,1518.4,750.8,611.3,21.7,108.3,110.3
Karbi Anglong,2016,1014.1,569.8,337.9,4.6,85.8,86.6
Karbi Anglong,2017,1566.8,597.8,853.0,23.3,107.9,112.2
Karbi Anglong,2018,1276.7,648.5,561.3,104.4,46.3,47.8
Kargil,2000,1071.0,273.1,503.4,257.8,36.7,37.4
Kargil,2001,1351.7,358.8,431.1,550.4,42.3,304.8
Kargil,2002,1397.2,495.4,489.1,314.9,78.5,124.9
Kargil,2003,1533.5,361.3,724.8,153.5,142.2,178.9
Kargil,2004,1346.3,483.6,506.0,263.1,158.2,239.9
Kargil,2005,783.8,207.0,354.8,167.9,40.7,40.7
Kargil,2006,682.8,192.2,232.2,164.7,90.1,90.6
Kargil,2007,673.1,215.1,240.5,107.9,25.5,53.3
Kargil,2008,711.0,214.1,281.9,217.6,86.8,134.9
Kargil,2009,757.0,217.1,341.1,227.1,12.0,29.1
Kargil,2010,1050.6,258.0,473.7,241.9,43.5,109.0
Kargil,2011,667.0,139.3,249.5,138.4,71.4,101.8
Kargil,2012,1142.0,724.2,286.3,225.6,8.7,23.6
Kargil,2013,1308.5,590.5,276.7,214.1,125.1,230.5
Kargil,2014,813.1,203.5,427.5,266.4,20.2,73.5
Kargil,2015,777.2,199.5,221.8,269.9,63.4,142.7
Kargil,2016,639.2,111.1,222.9,144.8,92.3,114.4
Kargil,2017,958.6,378.5,373.2,356.4,42.8,84.2
Kargil,2018,1215.6,316.1,464.9,68.0,62.7,119.6
Karimganj,2000,3503.6,1405.2,1560.9,63.5,205.9,205.9
Karimganj,2001,2779.8,1245.8,1300.7,51.6,169.9,169.9
Karimganj,2002,2482.5,1228.2,1015.8,101.6,186.7,186.7
Karimganj,2003,3159.4,1255.6,1526.0,18.4,276.2,276.2
Karimganj,2004,2525.9,1390.4,1054.0,114.1,20.8,63.0
Karimganj,2005,2847.3,1261.1,1372.6,0.2,141.6,141.7
Karimganj,2006,2751.6,1494.0,922.0,56.2,334.8,335.4
Karimganj,2007,3390.2,1506.5,1603.4,93.9,224.6,224.6
Karimganj,2008,3030.1,1115.5,1407.2,12.1,413.6,413.6
Karimganj,2009,2397.2,1095.9,1119.2,14.1,162.3,169.9
Karimganj,2010,2693.6,1012.0,1326.8,145.1,208.8,348.3
Karimganj,2011,3271.6,1491.5,1594.2,97.9,172.7,180.3
Karimganj,2012,2946.6,1271.2,1415.9,42.6,168.4,169.3
Karimganj,2013,2039.1,816.9,1045.6,108.2,134.9,134.9
Karimganj,2014,2973.6,1276.2,1274.1,57.7,313.8,315.0
Karimganj,2015,2913.3,1718.4,886.8,16.6,248.5,251.4
Karimganj,2016,2288.9,1115.5,1026.5,1.8,133.0,133.0
Karimganj,2017,3703.2,1526.5,1937.7,71.6,198.6,237.3
Karimganj,2018,2123.8,1079.2,943.0,116.7,67.9,68.7
Karimnagar,2000,925.7,698.6,135.5,25.9,86.9,91.2
Karimnagar,2001,1055.6,745.8,142.7,110.2,145.5,145.5
Karimnagar,2002,1354.1,680.0,218.5,7.9,345.5,345.5
Karimnagar,2003,1136.3,854.0,194.8,25.5,78.6,79.5
Karimnagar,2004,1017.9,585.4,209.4,82.8,146.2,198.6
Karimnagar,2005,1207.8,792.6,287.5,7.3,97.3,97.3
Karimnagar,2006,1038.8,741.3,244.1,30.1,46.3,46.3
Karimnagar,2007,1242.8,865.6,340.7,5.6,6.2,6.3
Karimnagar,2008,825.8,511.0,210.2,42.5,99.1,99.1
Karimnagar,2009,836.2,581.4,165.8,5.8,46.6,46.6
Karimnagar,2010,987.7,686.7,149.9,71.7,141.3,145.5
Karimnagar,2011,714.6,449.2,120.9,74.4,76.9,76.9
Karimnagar,2012,1246.9,819.8,189.8,29.4,133.5,162.9
Karimnagar,2013,1380.3,1089.4,201.8,0.5,89.1,89.1
Karimnagar,2014,790.2,587.2,160.8,16.3,41.7,41.7
Karimnagar,2015,1239.7,851.7,315.9,0.9,54.8,55.7
Karimnagar,2016,774.7,457.8,160.3,9.9,156.0,156.6
Karimnagar,2017,1405.9,1129.7,102.0,26.9,149.1,164.9
Karimnagar,2018,586.1,479.2,87.7,86.8,8.2,8.2
Karnal,2000,605.4,461.2,108.1,48.6,4.7,4.7
Karnal,2001,895.5,708.1,138.7,85.0,0.0,0.0
Karnal,2002,995.7,833.5,77.1,100.4,0.0,0.0
Karnal,2003,865.5,609.1,119.6,8.7,36.4,36.4
Karnal,2004,660.4,328.0,226.0,57.8,58.5,97.5
Karnal,2005,998.8,702.2,161.4,63.1,116.5,116.5
Karnal,2006,486.5,315.5,106.5,100.7,1.3,1.3
Karnal,2007,753.0,514.0,138.3,19.1,0.0,0.0
Karnal,2008,645.1,334.4,286.1,60.9,4.0,5.4
Karnal,2009,542.1,396.2,76.5,55.6,7.3,9.8
Karnal,2010,614.7,446.0,97.4,96.8,2.6,18.2
Karnal,2011,720.9,443.2,147.2,65.9,47.6,49.4
Karnal,2012,692.7,510.8,117.8,4.9,0.0,0.0
Karnal,2013,436.3,278.1,138.8,144.3,11.6,14.6
Karnal,2014,578.4,300.8,135.4,1.7,0.4,0.9
Karnal,2015,660.3,437.0,214.4,13.2,7.7,7.7
Karnal,2016,414.0,348.6,52.0,32.6,0.1,0.1
Karnal,2017,922.2,822.9,49.8,49.8,0.2,16.9
Karnal,2018,614.8,401.1,178.8,22.5,0.0,1.7
Kasaragod,2000,3728.4,2308.7,884.3,62.7,480.7,530.8
Kasaragod,2001,5500.5,3086.5,1780.4,5.9,621.0,621.0
Kasaragod,2002,4606.7,3063.5,1211.0,2.3,326.2,326.2
Kasaragod,2003,4474.1,2723.6,1159.2,52.9,539.1,589.0
Kasaragod,2004,5228.6,3480.2,1184.2,124.6,438.9,561.3
Kasaragod,2005,4788.3,2701.9,1497.1,65.3,522.4,587.2
Kasaragod,2006,4521.1,2587.5,1435.7,52.1,497.2,497.3
Kasaragod,2007,3989.4,2024.1,1504.0,48.7,365.1,409.4
Kasaragod,2008,3845.6,2096.9,1355.7,45.1,387.2,388.7
Kasaragod,2009,3489.4,1608.4,1150.6,9.5,686.5,686.8
Kasaragod,2010,3587.0,2108.4,1163.5,0.4,305.8,305.8
Kasaragod,2011,3372.8,1590.8,1469.7,2.0,311.9,311.9
Kasaragod,2012,1992.0,311.8,787.1,103.9,787.1,891.0
Kasaragod,2013,5051.6,2647.0,1870.1,0.1,534.4,534.5
Kasaragod,2014,4259.8,2858.7,1123.4,34.9,275.7,277.7
Kasaragod,2015,4082.8,2179.9,1575.8,15.3,285.3,294.2
Kasaragod,2016,4329.6,3009.6,747.0,159.5,452.6,566.7
Kasaragod,2017,4041.7,2303.0,984.6,27.3,686.3,708.6
Kasaragod,2018,3593.5,2299.6,1026.4,262.5,261.9,262.4
Kathua,2000,1185.7,837.9,235.0,159.3,3.8,3.8
Kathua,2001,1494.2,1051.9,171.6,392.0,8.1,111.5
Kathua,2002,1830.4,1381.4,132.5,187.6,20.2,27.7
Kathua,2003,1173.4,685.5,277.3,140.7,27.7,30.5
Kathua,2004,1681.9,1020.7,301.1,230.8,164.6,222.3
Kathua,2005,1328.1,772.5,289.2,178.3,93.2,93.2
Kathua,2006,1092.5,768.8,129.3,174.3,16.1,16.1
Kathua,2007,808.3,425.8,195.0,27.3,9.6,13.1
Kathua,2008,783.2,472.6,231.4,126.3,31.6,55.5
Kathua,2009,625.2,335.0,174.6,194.1,8.7,13.2
Kathua,2010,802.4,362.2,181.7,212.9,27.2,68.9
Kathua,2011,845.8,437.6,154.0,189.8,66.7,83.1
Kathua,2012,2189.7,1674.2,322.5,125.6,19.5,19.5
Kathua,2013,1448.3,791.0,347.6,271.7,79.6,184.2
Kathua,2014,1440.3,659.2,545.5,391.7,4.0,68.5
Kathua,2015,1671.1,757.6,486.1,183.3,39.6,100.3
Kathua,2016,1545.1,1132.3,221.1,76.1,68.3,69.1
Kathua,2017,1029.3,712.3,161.8,346.9,30.0,80.0
Kathua,2018,1164.1,354.0,435.5,54.8,42.3,77.8
Katihar,2000,1365.2,890.2,374.2,51.0,71.5,71.5
Katihar,2001,1096.2,641.9,352.6,10.0,50.8,50.8
Katihar,2002,1828.9,1418.6,325.1,37.5,64.9,75.3
Katihar,2003,1309.1,972.1,261.1,26.6,48.3,48.9
Katihar,2004,1516.5,1103.3,348.2,54.4,7.2,38.9
Katihar,2005,2162.5,1640.0,379.6,0.0,120.4,120.4
Katihar,2006,2439.1,1773.4,493.0,33.8,172.7,172.7
Katihar,2007,1756.4,1120.3,578.8,0.1,23.3,23.3
Katihar,2008,1786.7,946.7,449.1,20.1,390.9,390.9
Katihar,2009,1567.4,1124.3,404.3,57.5,18.7,18.7
Katihar,2010,1898.4,809.3,665.7,21.5,359.8,365.9
Katihar,2011,1967.4,944.6,710.9,32.5,296.6,296.6
Katihar,2012,1117.3,798.7,256.6,0.0,29.6,29.6
Katihar,2013,1253.3,869.1,316.9,33.7,59.8,67.3
Katihar,2014,1306.7,810.5,448.6,24.2,21.4,21.4
Katihar,2015,1370.1,898.1,426.3,1.9,21.6,21.6
Katihar,2016,1252.8,711.5,259.2,1.0,280.2,280.2
Katihar,2017,1232.7,723.8,445.1,3.0,59.9,62.7
Katihar,2018,1357.7,821.7,530.5,73.6,5.3,5.3
Katni,2000,1131.5,1009.7,77.6,14.9,35.0,35.0
Katni,2001,1621.1,1302.4,300.3,40.2,3.6,3.6
Katni,2002,1007.5,866.9,82.4,91.1,2.0,18.2
Katni,2003,961.9,807.3,49.4,1.2,30.3,30.3
Katni,2004,1321.0,1024.9,105.9,135.2,98.0,189.0
Katni,2005,911.4,727.1,86.8,15.8,53.4,53.4
Katni,2006,1199.2,1054.2,88.9,0.0,40.2,40.2
Katni,2007,900.1,737.7,162.4,4.2,0.1,0.1
Katni,2008,1274.1,853.8,312.4,26.8,103.7,103.7
Katni,2009,854.4,741.5,59.3,58.0,25.7,26.9
Katni,2010,1401.1,1174.1,126.6,46.3,37.4,43.5
Katni,2011,1030.0,753.9,213.5,63.8,22.4,22.4
Katni,2012,1719.7,1417.6,233.5,0.8,4.0,4.8
Katni,2013,839.8,659.1,138.4,38.5,41.2,42.3
Katni,2014,596.1,470.9,83.9,11.0,3.4,3.9
Katni,2015,1096.3,673.4,385.6,16.4,26.9,26.9
Katni,2016,839.7,572.5,53.3,33.0,184.1,197.5
Katni,2017,756.1,657.6,43.0,11.0,29.4,35.8
Katni,2018,1213.8,861.3,346.4,105.4,1.5,1.5
Kaushambi,2000,560.9,458.1,96.4,40.3,0.8,0.8
Kaushambi,2001,863.5,651.8,168.1,45.9,3.3,3.3
Kaushambi,2002,773.3,622.4,61.2,81.6,27.0,43.9
Kaushambi,2003,839.2,497.3,165.2,6.8,111.9,111.9
Kaushambi,2004,439.5,331.0,66.7,20.3,14.8,35.1
Kaushambi,2005,854.2,787.9,56.0,43.7,10.2,10.2
Kaushambi,2006,1256.8,1025.1,130.2,14.5,47.8,58.0
Kaushambi,2007,838.4,741.6,92.1,2.1,0.1,0.4
Kaushambi,2008,937.1,637.3,200.2,36.0,97.9,97.9
Kaushambi,2009,629.9,463.1,57.7,74.2,72.0,73.2
Kaushambi,2010,1038.0,857.7,99.2,29.5,4.3,8.2
Kaushambi,2011,636.1,411.2,193.2,20.9,6.1,6.1
Kaushambi,2012,683.4,566.6,71.6,4.5,20.0,24.5
Kaushambi,2013,652.6,561.0,66.7,68.3,25.0,25.0
Kaushambi,2014,707.6,566.0,65.9,8.3,4.7,7.4
Kaushambi,2015,1020.0,695.7,308.1,0.7,10.5,10.5
Kaushambi,2016,510.4,426.8,28.2,29.1,44.7,54.7
Kaushambi,2017,574.0,506.0,12.7,5.3,36.3,36.3
Kaushambi,2018,1202.8,888.1,309.4,113.2,0.0,0.0
Kawardha,2000,1029.7,778.3,182.1,4.5,63.8,63.8
Kawardha,2001,1346.9,937.6,309.1,20.5,95.9,95.9
Kawardha,2002,984.2,774.9,128.0,9.9,58.8,60.7
Kawardha,2003,923.9,783.4,94.4,1.1,38.0,38.0
Kawardha,2004,1222.4,827.8,186.2,179.7,104.5,207.3
Kawardha,2005,1156.5,756.0,216.0,6.2,107.6,107.6
Kawardha,2006,1319.3,1080.3,177.8,0.4,54.9,54.9
Kawardha,2007,763.9,575.8,178.6,1.9,8.9,8.9
Kawardha,2008,1336.7,845.0,407.4,31.7,82.3,82.3
Kawardha,2009,974.1,764.3,122.6,60.6,55.2,55.3
Kawardha,2010,1718.6,1287.0,259.3,48.7,101.1,111.6
Kawardha,2011,1044.7,700.1,248.7,113.5,57.6,57.6
Kawardha,2012,1426.9,1000.9,218.4,0.0,94.2,94.2
Kawardha,2013,862.5,756.2,93.0,10.3,12.0,13.2
Kawardha,2014,1050.6,799.6,232.0,18.8,7.7,9.8
Kawardha,2015,927.1,613.3,284.7,5.3,12.5,12.5
Kawardha,2016,883.3,731.8,85.6,8.3,60.5,60.6
Kawardha,2017,957.0,817.9,86.2,14.8,33.9,44.6
Kawardha,2018,1114.8,887.9,207.6,106.3,2.0,15.3
Kendrapara,2000,1822.6,1143.4,515.5,44.6,159.7,159.7
Kendrapara,2001,1517.5,910.3,446.0,48.0,116.5,116.5
Kendrapara,2002,1814.1,708.6,618.3,28.0,439.3,439.3
Kendrapara,2003,816.1,428.8,244.9,35.7,114.0,114.4
Kendrapara,2004,1861.0,1052.9,633.4,116.7,88.4,139.2
Kendrapara,2005,1522.8,802.8,375.5,0.0,278.7,278.7
Kendrapara,2006,1848.0,846.7,448.3,53.2,553.0,553.0
Kendrapara,2007,910.7,491.0,314.4,11.0,52.1,52.1
Kendrapara,2008,1722.5,960.4,489.3,10.7,261.8,261.8
Kendrapara,2009,1491.4,905.0,285.7,15.9,290.0,290.0
Kendrapara,2010,2116.2,1126.1,311.8,43.7,623.3,662.3
Kendrapara,2011,1538.8,937.5,301.9,16.8,294.8,294.8
Kendrapara,2012,1759.4,1060.9,355.7,0.0,326.0,326.0
Kendrapara,2013,1633.9,1263.2,329.1,92.2,41.6,41.6
Kendrapara,2014,1965.4,1433.8,368.4,40.1,70.9,70.9
Kendrapara,2015,1570.9,889.0,602.6,0.0,39.2,39.2
Kendrapara,2016,1753.3,1254.5,355.5,0.4,143.4,143.4
Kendrapara,2017,1167.7,576.5,197.0,47.1,369.3,393.7
Kendrapara,2018,1389.1,915.3,423.7,197.5,27.5,27.5
Kendujhar,2000,1432.7,840.9,504.6,69.2,87.0,87.0
Kendujhar,2001,1566.8,960.1,473.3,65.1,64.3,64.3
Kendujhar,2002,1514.4,821.8,372.1,29.2,253.4,255.4
Kendujhar,2003,1180.2,616.9,495.7,27.1,40.5,40.6
Kendujhar,2004,1668.7,941.1,536.2,146.3,101.1,164.4
Kendujhar,2005,1321.1,642.9,399.8,0.0,195.4,195.4
Kendujhar,2006,1784.6,878.8,479.1,38.9,426.8,426.8
Kendujhar,2007,1352.8,741.2,520.1,3.6,52.7,52.7
Kendujhar,2008,1673.9,996.0,531.7,21.7,142.6,142.6
Kendujhar,2009,1042.7,649.4,327.9,29.4,43.3,43.5
Kendujhar,2010,1518.0,709.4,442.2,24.0,324.0,337.1
Kendujhar,2011,1243.8,755.9,359.4,20.5,117.6,117.6
Kendujhar,2012,1722.2,892.6,507.6,0.9,300.5,301.4
Kendujhar,2013,1603.3,1134.5,405.1,79.3,63.8,63.8
Kendujhar,2014,1940.2,1335.4,430.8,66.3,94.8,94.8
Kendujhar,2015,1731.3,894.3,755.6,0.0,15.2,15.2
Kendujhar,2016,1368.4,956.0,228.9,1.7,182.4,183.4
Kendujhar,2017,1092.8,650.5,285.5,62.0,122.1,156.1
Kendujhar,2018,1922.5,1156.9,706.1,45.8,31.3,31.3
Khagaria,2000,1173.0,842.1,256.2,45.2,62.7,62.7
Khagaria,2001,768.6,508.7,162.8,20.0,51.9,51.9
Khagaria,2002,1198.6,950.4,131.3,41.1,74.5,96.8
Khagaria,2003,1074.7,737.4,264.3,9.0,54.2,54.2
Khagaria,2004,925.9,659.9,227.0,34.9,12.7,29.8
Khagaria,2005,1410.1,1070.5,171.7,0.3,150.2,150.2
Khagaria,2006,1929.0,1253.8,486.9,19.5,178.4,188.1
Khagaria,2007,1313.7,916.7,371.5,1.7,15.6,15.6
Khagaria,2008,1239.2,613.7,404.0,18.0,219.9,219.9
Khagaria,2009,1224.1,875.7,311.4,58.0,17.1,19.1
Khagaria,2010,1414.1,815.7,340.1,26.9,200.1,202.3
Khagaria,2011,1658.0,1052.5,389.4,17.2,190.1,191.3
Khagaria,2012,965.2,797.9,103.5,0.0,47.7,47.7
Khagaria,2013,1092.5,809.0,217.3,21.7,61.5,66.2
Khagaria,2014,1254.8,904.5,305.7,18.5,27.5,27.5
Khagaria,2015,786.5,472.9,287.4,1.0,7.8,7.8
Khagaria,2016,1154.8,779.9,237.1,1.9,136.9,136.9
Khagaria,2017,931.0,669.3,228.1,2.5,31.4,31.8
Khagaria,2018,1203.8,631.7,562.2,77.5,7.8,7.8
Khammam,2000,1074.9,788.2,167.2,17.2,114.0,119.2
Khammam,2001,1534.5,1108.4,182.5,52.8,231.5,231.5
Khammam,2002,1275.7,750.3,226.6,0.1,246.0,246.0
Khammam,2003,1226.5,813.4,323.0,29.0,79.8,89.9
Khammam,2004,966.7,662.6,174.1,67.7,82.2,111.1
Khammam,2005,1248.6,868.2,201.1,1.1,140.5,140.5
Khammam,2006,1100.2,755.4,250.7,33.1,92.9,93.1
Khammam,2007,1461.2,1003.7,358.6,15.3,53.0,66.1
Khammam,2008,1127.0,681.5,286.4,33.2,156.3,157.0
Khammam,2009,911.5,559.9,193.3,7.5,125.7,125.8
Khammam,2010,1403.3,968.5,197.6,103.4,156.7,229.8
Khammam,2011,1050.8,726.0,190.9,42.7,103.5,103.5
Khammam,2012,1461.5,1037.2,189.1,15.0,177.5,192.5
Khammam,2013,1503.9,1195.1,222.0,7.1,86.3,86.7
Khammam,2014,894.5,723.5,104.7,30.5,59.4,59.5
Khammam,2015,1441.2,970.6,371.1,0.4,68.7,69.1
Khammam,2016,817.1,540.8,162.7,1.8,113.4,113.6
Khammam,2017,1878.9,1228.5,356.0,71.4,224.5,292.7
Khammam,2018,948.8,695.3,209.1,2.5,40.7,41.1
Kheda,2000,688.7,613.7,65.0,12.9,10.0,10.0
Kheda,2001,1367.9,1157.7,197.3,0.9,0.0,0.0
Kheda,2002,568.3,547.7,3.6,0.6,15.8,16.1
Kheda,2003,977.5,852.3,97.7,1.0,27.3,27.3
Kheda,2004,1245.1,799.4,440.0,0.1,4.6,4.7
Kheda,2005,922.1,789.8,78.3,0.3,53.9,53.9
Kheda,2006,579.3,335.3,216.9,0.0,26.8,26.8
Kheda,2007,604.5,456.6,144.0,3.9,0.0,3.9
Kheda,2008,633.0,489.0,131.0,0.0,13.1,13.1
Kheda,2009,537.8,393.2,144.5,12.8,0.1,0.1
Kheda,2010,1133.0,1008.0,112.2,0.0,0.0,0.0
Kheda,2011,953.5,828.4,106.6,0.0,18.6,18.6
Kheda,2012,1106.2,879.1,226.7,0.0,0.3,0.3
Kheda,2013,1505.5,1383.7,120.1,0.8,1.7,1.7
Kheda,2014,1149.6,1102.0,46.7,0.0,0.2,0.2
Kheda,2015,727.3,661.1,59.8,2.6,3.7,6.3
Kheda,2016,471.5,429.9,8.2,0.6,33.4,33.5
Kheda,2017,740.0,694.7,21.6,0.4,22.9,23.3
Kheda,2018,999.8,920.4,79.5,98.4,0.0,0.0
Kheri,2000,1018.3,669.9,330.4,59.2,1.0,1.9
Kheri,2001,765.5,586.0,121.4,87.8,0.0,0.0
Kheri,2002,1081.3,747.9,242.5,89.7,2.2,3.2
Kheri,2003,1212.8,915.7,130.4,25.0,78.0,78.0
Kheri,2004,707.9,491.2,150.5,59.2,13.8,41.2
Kheri,2005,979.0,773.2,94.6,15.7,79.4,79.4
Kheri,2006,1012.8,732.9,186.8,34.2,77.0,77.4
Kheri,2007,1191.4,728.7,428.8,5.8,0.1,0.1
Kheri,2008,1243.7,763.0,456.4,100.5,18.5,18.5
Kheri,2009,882.1,636.1,135.6,105.5,4.7,10.0
Kheri,2010,1669.2,1254.9,305.0,46.8,0.0,9.1
Kheri,2011,1277.8,864.5,300.7,67.1,74.8,74.8
Kheri,2012,1106.9,878.1,144.7,0.9,16.2,17.1
Kheri,2013,937.1,587.7,303.7,89.5,29.3,45.9
Kheri,2014,1197.6,912.1,184.2,5.2,25.5,28.4
Kheri,2015,1398.8,1062.0,309.5,2.8,24.9,24.9
Kheri,2016,1234.2,735.9,199.7,22.5,290.1,295.7
Kheri,2017,1231.9,1071.2,140.4,19.7,2.8,3.3
Kheri,2018,340.4,237.9,83.3,87.2,0.0,0.0
Khordha,2000,1397.8,871.1,397.9,38.0,128.4,128.4
Khordha,2001,1440.4,1058.9,229.6,36.2,114.0,114.0
Khordha,2002,1852.9,670.6,730.0,45.2,416.1,416.1
Khordha,2003,778.9,497.4,154.9,45.9,79.1,81.6
Khordha,2004,1483.0,1058.0,288.8,126.0,40.5,92.7
Khordha,2005,1488.4,815.0,283.9,0.8,315.8,315.8
Khordha,2006,1636.1,741.9,355.9,20.7,537.6,537.6
Khordha,2007,908.3,539.6,303.1,0.1,44.8,44.8
Khordha,2008,1967.6,1424.9,415.5,3.2,127.2,127.2
Khordha,2009,1760.1,1356.3,304.7,7.4,95.9,95.9
Khordha,2010,1443.9,831.6,173.2,37.7,404.9,431.7
Khordha,2011,1108.7,697.8,176.2,14.6,223.7,223.7
Khordha,2012,1776.4,1158.7,257.5,3.9,345.4,345.8
Khordha,2013,1919.1,1537.4,281.0,55.9,97.1,97.1
Khordha,2014,1425.9,987.7,304.3,50.3,78.0,78.0
Khordha,2015,1537.0,968.9,453.2,0.0,64.5,64.5
Khordha,2016,1486.5,1093.3,194.3,7.5,199.0,199.0
Khordha,2017,1457.1,760.6,328.5,78.7,307.2,360.6
Khordha,2018,1045.3,752.2,257.2,303.0,10.4,10.6
Kinnaur,2000,707.2,290.5,182.5,205.4,21.1,21.1
Kinnaur,2001,805.3,298.3,258.8,166.4,11.3,42.8
Kinnaur,2002,874.2,377.4,275.3,263.1,47.3,86.5
Kinnaur,2003,937.0,329.6,346.1,94.1,29.6,37.3
Kinnaur,2004,775.9,236.9,362.7,179.9,35.5,89.9
Kinnaur,2005,1024.1,341.2,391.7,90.8,165.7,165.7
Kinnaur,2006,469.5,247.2,121.0,148.6,7.9,10.4
Kinnaur,2007,634.4,178.9,285.4,48.3,21.6,23.8
Kinnaur,2008,488.5,137.4,264.5,190.6,9.7,40.5
